id,vehicle_type,registration_number,capacity_kg,fuel_type,operating_cost_per_km,is_active
620b0a23-e187-43bd-b594-aaecbdc0fa6c,bike,IND-6898,15.0,none,4.45,True
595bf7e8-a1a4-45d9-8efc-05c57962192b,scooter,IND-9057,20.0,diesel,5.61,True
d1941688-4e18-4ea8-b80c-6ba4536e634c,bike,IND-6013,18.0,none,5.57,True
f02f5fa9-4872-45b0-852f-6b886a159fff,bike,IND-5640,25.0,none,3.69,True
e0ca5cb5-795a-431f-bc69-3193d2f74505,scooter,IND-3057,22.0,electric,4.57,True
2ea09e9f-ead3-4d56-bb8f-160f41bb35c5,bike,IND-3069,21.0,none,7.4,True
d78d88f7-cb7f-4773-91eb-e3df1d796ad6,van,IND-8292,327.0,electric,2.32,True
1fe827d3-cc40-46f6-baf3-fb54890413fa,van,IND-1971,586.0,diesel,7.16,True
05ee2b72-8ead-45d9-aff6-11eabc8b890c,bike,IND-9738,22.0,none,4.52,True
3c5ee8d3-2327-4e4c-944d-94675cda28a0,van,IND-8868,701.0,electric,5.3,True
3da3fff2-2f52-4114-a1fe-c17d3b2d1e3b,bike,IND-9791,11.0,none,7.33,True
835174d1-dfa8-49b4-84c2-1a09a0a2645d,van,IND-1696,325.0,electric,3.02,True
904415aa-8259-4fa9-bfab-42f0a175dfdd,van,IND-2114,676.0,electric,2.61,True
ad0e1e25-8cb6-4824-b35d-ec8846295f57,scooter,IND-6324,14.0,electric,5.82,True
ca58bad1-c71d-4ba6-ad88-f518b230d666,scooter,IND-4042,15.0,gasoline,7.82,True
c93bacc4-e80e-47ac-84c4-ddc640ab0b26,scooter,IND-7543,18.0,gasoline,3.59,True
29e589be-e69b-4f34-9b56-0db9d28ac586,van,IND-8762,733.0,diesel,7.73,True
d4814dbe-9b67-40fc-a82a-d4d1cf8d4159,van,IND-1637,334.0,diesel,4.43,True
762ce417-8c7f-4651-871f-3b1230ad00ad,scooter,IND-1599,11.0,electric,7.93,True
4e7a4c6b-609c-459c-856d-624b829b4f77,bike,IND-7305,22.0,none,4.84,True
64ae6797-331a-46b5-afce-6fff7918e18b,bike,IND-3879,23.0,none,3.72,True
54e6878c-9070-4117-85b7-5aee7a41c38a,bike,IND-5232,12.0,none,6.7,True
bd924b10-45e3-4135-a70b-01767afee180,bike,IND-5971,21.0,none,3.75,True
bbbae2b9-1df7-40dc-9fb7-c926c72f7816,scooter,IND-9523,11.0,diesel,4.05,True
c95bf68f-542f-48ba-90e6-5f5917274cdd,van,IND-7525,756.0,diesel,2.12,True
ba3ec192-a49c-4062-8ebf-a374d25304eb,bike,IND-3597,19.0,none,6.33,True
39db33a2-9f39-470d-b739-ec0c2a04aa9c,bike,IND-9561,19.0,none,3.76,True
f1eae1b5-c743-4cd2-bedf-3a8b9856ad88,bike,IND-8454,11.0,none,4.85,True
51b8b42b-d9fd-458a-b985-d47c64fca740,scooter,IND-1058,20.0,gasoline,2.57,True
2cf7c9bf-b06e-4cb5-bcf6-02b24bc62931,bike,IND-2593,11.0,none,2.85,True
91d2916e-6772-47f0-a782-d5c4219c6540,scooter,IND-8898,11.0,gasoline,2.1,True
d15bbeb1-ab7d-47f1-8717-510d33660ba1,scooter,IND-3339,18.0,gasoline,4.99,True
76df29b7-43bd-468a-89a7-3298bdc1461d,van,IND-2743,392.0,gasoline,2.03,True
2526b4b8-917d-4b69-ab8f-45974fb2dad1,bike,IND-7434,15.0,none,6.7,True
dc3ea0c1-0f09-4b8c-afce-f57667180e33,scooter,IND-1158,20.0,gasoline,2.64,True
b87e619b-de1c-4b74-bff5-8c6e1f8f75b9,scooter,IND-3125,18.0,gasoline,6.15,True
f258a49c-1e48-4689-b3dd-9e34f9d4f365,van,IND-7971,525.0,diesel,4.29,True
699dae6d-9861-4ec6-9185-5f1fc443c662,bike,IND-2446,16.0,none,4.59,True
56af59da-6a04-400f-b16f-db0dc86ee653,van,IND-7166,656.0,gasoline,7.12,True
5d045987-9960-401e-8b3f-abffd6d921d8,scooter,IND-1137,12.0,electric,7.9,True
1e086e31-a9c8-4a23-8ec6-45f5cf508569,scooter,IND-3236,24.0,electric,4.4,True
46109487-a055-446d-9044-57dc6c5ebfb1,van,IND-1407,400.0,diesel,3.38,True
cd36271d-6a11-4d63-ac41-d8c2c26de9ce,van,IND-7424,555.0,electric,4.44,True
5aed0dcb-c35a-4757-9f66-4b129fe065bd,scooter,IND-1903,25.0,gasoline,5.45,True
bd647371-472d-4d4d-bc60-dddeddfbdee3,van,IND-7512,745.0,gasoline,5.72,True
22ea299b-3d71-4bb3-b418-3bacc5195461,van,IND-4255,338.0,gasoline,4.27,True
289ba3b5-659a-4b45-b8e5-5dccde7a5134,bike,IND-3935,25.0,none,4.6,True
166289aa-8b8d-432a-8c7d-552ae2d0d8ec,scooter,IND-4508,23.0,gasoline,3.15,True
92533339-9ae9-4d83-92b7-27d9ae528ed6,van,IND-2734,437.0,gasoline,7.44,True
0d106e78-2d80-47da-bb5a-9318fad95fe2,scooter,IND-9953,18.0,diesel,6.37,True
37344a89-ce8a-4d7d-967c-7051f16fb427,van,IND-9714,686.0,diesel,5.77,True
a0f5c59b-6bae-4605-b515-5cd9f7276b56,van,IND-7848,307.0,electric,4.18,True
3a8e70cf-8dab-4ba5-9274-d9e0b87a7700,scooter,IND-2770,11.0,gasoline,4.16,True
1e2e4eef-5a8e-417f-89c8-96f0c28da993,bike,IND-2342,17.0,none,4.63,True
9a8817dc-4aaf-43c3-933c-fafdc6a7ae5c,van,IND-9276,502.0,diesel,5.61,True
ec29490a-0253-4cc3-bcaa-a0c77dcf4909,scooter,IND-7942,11.0,diesel,5.87,True
3dba2ed2-62ef-489d-8acc-184260dd4dfe,van,IND-7614,519.0,gasoline,2.75,True
39f943c5-b8db-4008-8a4e-6896725880c6,bike,IND-1289,16.0,none,6.3,True
61277666-a46e-4e56-bb09-fc9e6a58bb2d,scooter,IND-1391,13.0,electric,6.76,True
d72b050d-637a-492d-b8ff-1f2128e2b106,van,IND-7895,628.0,electric,6.37,True
600a71fb-0f35-48c9-90a4-a64c76760952,scooter,IND-1496,17.0,electric,7.79,True
18f31648-f5ec-4c9f-9a18-78ef069b8775,scooter,IND-2916,13.0,gasoline,6.47,True
fb6df610-0ee4-4a3a-aff4-7c60341a62e0,bike,IND-9544,12.0,none,3.83,True
7bb2105e-6da7-4ea7-adb1-24229fb59c9f,bike,IND-2590,25.0,none,6.92,True
eb4178e8-41f3-4865-90ed-df6a7882fd8e,bike,IND-1176,13.0,none,7.64,True
07ec5aa4-cabf-4f9e-a9d5-890d34c99c5d,van,IND-8950,786.0,gasoline,6.21,True
fcec64bb-f356-4646-a743-efce075b4a44,scooter,IND-1139,11.0,gasoline,7.9,True
fc1f0428-4672-4ab2-9e76-06710747dffd,scooter,IND-3923,12.0,gasoline,2.28,True
480e3c04-e245-4e05-a43f-b9ab136e684d,scooter,IND-8992,14.0,electric,2.34,True
7890540d-4175-4563-9523-7b8ed43497a2,bike,IND-6430,11.0,none,3.34,True
87e88546-8be7-47d9-b77b-406d254048c4,scooter,IND-1257,24.0,diesel,3.64,True
e426cb66-9c15-4ce6-aa79-1fe0fe0f8b9c,bike,IND-6513,20.0,none,6.81,True
fb16975b-7df9-4263-8c68-36e4d58529cf,scooter,IND-3142,18.0,diesel,3.87,True
43d5349e-c5a4-42d3-9f5d-98dbf55fa25e,bike,IND-4825,22.0,none,6.89,True
1399b0d5-caed-4d86-ab7b-e77f6d4a0304,van,IND-1455,688.0,gasoline,7.06,True
79d38c9c-30aa-4996-864b-eb325c6f4597,bike,IND-3800,22.0,none,6.26,True
9a4bd24a-bd4e-4434-beb0-f87340dd2772,scooter,IND-9799,25.0,electric,3.3,True
1fcdae48-a0ab-43b8-bb8c-03fff052a7df,bike,IND-1785,12.0,none,2.15,True
27f3434a-a182-4999-8051-41eceebc0e08,bike,IND-8244,24.0,none,6.69,True
cd72e4ae-9d8d-4d3b-8613-51eeace9b98f,scooter,IND-7455,17.0,electric,3.17,True
7d66c1f6-a26d-42c3-9b12-8d81fbc030ad,scooter,IND-6786,19.0,electric,3.28,True
c0584f1a-53c5-4895-b0ae-408e24d3c264,bike,IND-9054,14.0,none,6.14,True
025e8aba-0b0c-4991-b53b-e5500204080b,van,IND-7483,315.0,diesel,3.22,True
4b053196-0a29-48f1-8afa-389e02e6a4ec,scooter,IND-7208,16.0,gasoline,3.7,True
2f254aa3-7c7b-4697-8ef1-8c0c0d892b09,scooter,IND-3649,20.0,gasoline,7.1,True
a901da59-3791-47e0-8e33-3a90604174db,bike,IND-7067,25.0,none,6.03,True
c6f94d31-8a2c-4bdb-baec-35c5403575b0,bike,IND-2847,24.0,none,5.4,True
d1bf5400-54fc-4f77-842f-36cb65edfaa9,scooter,IND-8285,10.0,diesel,7.06,True
8bfbac04-d263-40ec-b13f-17d40614e5a5,bike,IND-6330,21.0,none,2.18,True
1b13064f-83e8-4941-99d3-cd2d6cebd841,van,IND-1743,555.0,gasoline,5.72,True
b9b0ab77-c9b1-40bd-aa98-f8ef8d93e4f5,scooter,IND-1607,22.0,diesel,2.16,True
9db443f4-2fca-437c-b913-8bb5ef9e3c28,scooter,IND-4578,12.0,electric,5.22,True
3087565a-5b29-4484-ba5e-4d2419e6e41c,van,IND-8423,741.0,gasoline,2.97,True
8a18f690-b4f1-4295-85af-580478279c25,scooter,IND-7348,23.0,diesel,2.3,True
c4d3ff02-015f-49de-847a-d56e17ea153c,scooter,IND-4819,24.0,diesel,6.99,True
d81802c9-59ed-40eb-bcba-90a8496339ba,van,IND-3391,325.0,electric,5.75,True
9b601b81-b451-4823-830d-7c41bacd0597,bike,IND-3323,23.0,none,5.45,True
6bb6bf9e-493d-47d4-a6a4-14f1ba75e9e5,scooter,IND-7566,16.0,diesel,7.92,True
15671ff3-cdd3-432f-a0dc-8b22ad5262ce,scooter,IND-5753,20.0,electric,4.52,True
dc7ec279-226b-4919-9753-b9d92ab578d7,scooter,IND-3027,20.0,electric,6.89,True
17852d3c-80a3-44e0-9c28-6a7ddf7ccff4,scooter,IND-5812,24.0,diesel,4.05,True
e0f80534-d1a6-49d1-9467-5c1cb470d28c,van,IND-3193,741.0,diesel,7.6,True
f10b8ac5-c1bb-4942-8002-8809f4e47e96,bike,IND-3995,22.0,none,4.66,True
a371d815-2fd5-40a1-bf0f-884aca158ac9,scooter,IND-9493,25.0,diesel,5.42,True
338907bb-29a8-42f5-9f61-0120c017d935,bike,IND-7297,14.0,none,4.33,True
3744304b-f876-4691-8c4b-9c68cb25af73,van,IND-1992,606.0,diesel,3.55,True
4be70102-184c-497b-8d2f-b9c0b4ebb932,van,IND-7675,614.0,electric,7.39,True
524c2beb-ddb0-4209-b59e-160db2f05d56,bike,IND-1098,10.0,none,7.74,True
cde06cfb-3297-4c7b-b69f-91e99b5ea369,bike,IND-6496,11.0,none,6.26,True
111ab332-f2c2-4226-b034-448749ac6306,scooter,IND-1318,23.0,diesel,4.37,True
b61db748-ecee-427f-a580-143801e187dc,van,IND-3065,475.0,diesel,2.43,True
57d503fc-29d5-49bd-9074-50c76bd53301,bike,IND-2838,13.0,none,5.52,True
7c02200b-e4e0-41d0-9c59-9c6d8abdbfa5,scooter,IND-1980,23.0,diesel,4.58,True
ab6241b2-38fd-431f-8fa1-9a74514409d6,bike,IND-7433,15.0,none,6.58,True
f8049108-64e9-4140-87ff-af2cc65afb46,bike,IND-3417,15.0,none,3.57,True
fbd801b5-b172-4c9b-bbe1-0ab5d5e1bf79,scooter,IND-7350,23.0,gasoline,7.66,True
9f334cf7-2536-4208-a851-dc5daa1e27b5,scooter,IND-9523,20.0,diesel,5.71,True
a7a513f4-f0bf-4de4-9098-65a71371f0ca,scooter,IND-4772,23.0,electric,7.23,True
166cb5cb-0d3b-4e76-b967-06a28acad4fc,bike,IND-6191,25.0,none,3.83,True
71d939dc-5d57-4d05-8a67-8b2f2bf06bcf,van,IND-7421,625.0,electric,4.01,True
df3028a3-1ca5-42eb-97f0-dd6e38a35f7d,scooter,IND-7242,17.0,gasoline,3.25,True
524b1dd1-80d9-4fdd-9e0a-ebf6aa93a25b,bike,IND-3869,18.0,none,4.88,True
b375141a-ebab-49f9-a9dd-a1ef17f8fefb,scooter,IND-3571,14.0,gasoline,4.27,True
68ff6549-702b-4f4a-905e-34d39a62e69b,scooter,IND-5963,17.0,electric,5.93,True
8996e4d7-3b8f-47fd-8798-f775f778ac58,bike,IND-7202,11.0,none,2.89,True
2ddab373-fc43-451c-a921-bfd8f4fdcb62,van,IND-7311,377.0,electric,7.2,True
497e4629-d551-4343-baec-6ad14ff18906,bike,IND-1317,11.0,none,5.7,True
64f61078-3a56-4ed4-bf41-d1a03471fd70,bike,IND-8024,14.0,none,3.14,True
b7cc1748-97dd-43f3-9e01-076a1b96e298,scooter,IND-8191,21.0,diesel,3.11,True
43d4bd81-e1b6-460d-bb61-9d3983742122,scooter,IND-5295,12.0,electric,2.17,True
5cc6a4e6-d943-4f2b-a77a-e2548fe2b4df,scooter,IND-1592,17.0,electric,6.91,True
023311db-2894-47e2-b9d9-6def5823063a,bike,IND-2721,13.0,none,5.79,True
0ad1d279-bb05-4d2a-9d7a-3d45a73bf246,bike,IND-2264,15.0,none,5.33,True
c9ad639e-d8dd-4d1b-9b11-d3bc8396618f,scooter,IND-5254,12.0,electric,7.54,True
079a5955-96d7-4fe4-86b0-55e03a0871be,scooter,IND-6083,24.0,electric,3.69,True
04a6fd02-5ff3-4be9-896b-4e199c440a89,bike,IND-9591,20.0,none,5.94,True
81668c30-84b5-46fc-bb64-8fbb9b8973cf,van,IND-4208,435.0,gasoline,5.69,True
13cb72c9-fc2e-4773-8b47-ee815a8cb897,bike,IND-6181,19.0,none,2.96,True
59261fe5-4c1c-4399-981a-b01766cecc36,scooter,IND-9476,14.0,gasoline,2.11,True
f742c892-c203-417c-9a19-84e82a2d7a77,scooter,IND-3468,13.0,electric,5.17,True
fe48431f-7c53-4d63-896e-62ae39f5b79e,scooter,IND-7971,22.0,electric,7.95,True
0589653d-a1a3-48d5-905d-e24425daed8c,bike,IND-4995,22.0,none,7.82,True
1f039c0c-5d27-45f1-a710-455f19bcc820,bike,IND-9325,24.0,none,4.64,True
054ac198-a666-4ace-ab40-cbaea885c164,scooter,IND-7568,14.0,electric,3.06,True
e5b2dfcf-86ba-4ae2-a939-43b73066d9d1,bike,IND-6431,25.0,none,4.02,True
264b2d41-69f2-4f3a-aad5-47b202895d64,van,IND-9460,509.0,electric,6.68,True
8b510c76-bfa1-4ab7-b0d1-dde0a88710c2,van,IND-9458,401.0,diesel,2.33,True
dc4cd193-d4c4-4304-83dc-eb3d3ef9c1d6,van,IND-5052,521.0,gasoline,7.65,True
ebdc99bc-8ab1-4de9-ac1a-188ca4bb6bcb,scooter,IND-3990,15.0,diesel,5.9,True
01464bb0-2cc5-40d1-897e-a482aab424ec,scooter,IND-7067,16.0,electric,6.11,True
c1aa0710-0099-4f16-bdae-bd1a246d196d,bike,IND-2509,18.0,none,5.63,True
f7322850-c0b4-4de5-b3a8-6df0334548d0,scooter,IND-6756,21.0,electric,5.43,True
c969ee3e-a608-4295-96f3-1420f62d5f63,scooter,IND-8622,20.0,gasoline,4.24,True
da32bc9f-50e0-4ffe-8a1f-5202ea8b1afd,scooter,IND-6851,18.0,gasoline,7.68,True
64095540-9d67-42f0-8bb5-3ab7bec86f59,van,IND-1933,327.0,diesel,4.49,True
6aea8179-6b21-4733-a995-37e67a21e688,scooter,IND-4013,20.0,diesel,3.19,True
3cda7f0c-170d-4fb6-b501-b1d06c7a5404,bike,IND-5163,15.0,none,2.32,True
6b87b1ba-9459-4e8a-9ace-0e86ef2a9791,bike,IND-2921,13.0,none,4.66,True
4878cdfd-f1cb-4b16-a59a-b3ef49507006,bike,IND-5371,15.0,none,6.62,True
1a0416ab-8d20-47d1-97d2-6f01fb1ab127,bike,IND-2606,10.0,none,6.36,True
96808b5f-2c91-41cf-9fae-88ed3d3b9836,bike,IND-7244,24.0,none,3.2,True
473b8195-b96a-4842-b89f-7b93abd69ebf,bike,IND-9368,25.0,none,7.45,True
31874d0d-fa52-4acd-bbfc-aa86b6d82add,bike,IND-6946,12.0,none,4.71,True
fb358776-74e6-4d51-8fb6-28d28deca326,van,IND-7839,405.0,gasoline,5.53,True
60342ea1-2c2e-49d7-a20c-3de2020ecda7,scooter,IND-9904,25.0,diesel,2.15,True
806200e0-f714-4e27-b0ad-3c15982d6abb,bike,IND-1206,25.0,none,5.36,True
41140a11-dcc5-447d-8038-af4b37347ec7,bike,IND-9953,17.0,none,7.21,True
4c839b9d-e35c-42b0-a82f-5e91931f58bc,bike,IND-8202,24.0,none,3.55,True
d3f418e2-842a-48a4-aac0-be4459842804,bike,IND-4204,13.0,none,4.21,True
7f121c4e-43ed-4821-8584-60a49fa4e318,scooter,IND-4595,10.0,gasoline,6.13,True
ad2b6ccf-6c03-44f3-b41e-79232d8f3a29,bike,IND-7834,18.0,none,3.52,True
d875d3a6-e75c-4714-bb13-99e734c29e38,scooter,IND-9009,15.0,electric,3.47,True
a39d919e-1ff7-4339-a861-bd36b7dea8f7,van,IND-4982,328.0,electric,3.41,True
633fd82b-7153-413b-8fc2-b81d82e61271,van,IND-5517,466.0,gasoline,6.59,True
0264e61c-bff1-49e9-8b8d-4c2272b9dea4,bike,IND-5822,24.0,none,6.72,True
46849c61-8699-47ad-8afe-54790a189d41,van,IND-6259,480.0,electric,6.41,True
b18696fc-1ba5-464c-8dab-6bca0cf860da,van,IND-9288,531.0,diesel,7.93,True
1f0d1249-821f-48cb-b50d-3a171b0cc0b5,van,IND-7018,727.0,electric,7.43,True
95d4d040-f471-4891-b329-b30ca0f41127,bike,IND-7001,20.0,none,4.07,True
1fa32819-94b3-4ab3-8945-16de7413f774,bike,IND-3146,23.0,none,6.73,True
69d85c64-2c05-4457-8f47-8a2509236613,bike,IND-4134,21.0,none,5.24,True
513996a0-0bb5-4133-9ed7-3551f09bbcc3,bike,IND-6627,10.0,none,3.41,True
1cc694cd-c286-4ca6-94d9-4275c7d3a1d0,bike,IND-3112,21.0,none,4.8,True
4e168b1b-0166-4939-ad77-c402f3f05947,scooter,IND-8927,13.0,electric,2.72,True
311ece38-2ab6-4528-bbd2-f33ff715cbfb,scooter,IND-8916,14.0,gasoline,3.07,True
f631ef95-4908-40f8-83f3-e17266efa1bd,bike,IND-8117,24.0,none,2.7,True
a5b91ab2-f5a8-4f18-8e40-39b10f4439fe,scooter,IND-4539,23.0,diesel,4.76,True
85736f2e-ce01-40eb-8ef3-1e10e62ad335,scooter,IND-4516,22.0,electric,2.18,True
eb4149c6-2542-492d-98d3-2a319360b35d,scooter,IND-1328,18.0,electric,4.16,True
ace2dc31-6a9a-4cdc-a03e-0c7d63582d2b,van,IND-4473,649.0,electric,6.18,True
f23486ec-9683-43cc-8687-e440980aec32,bike,IND-8682,14.0,none,4.71,True
68a2ca57-a6ca-49e6-9d2b-99342b948e5f,bike,IND-5390,19.0,none,7.61,True
529c8b78-7915-425f-9d38-695ac49a000e,bike,IND-8059,25.0,none,3.62,True
204df427-1a41-4e64-896b-ddb103106025,bike,IND-3727,17.0,none,4.36,True
f03b9667-28ce-47f8-ab2a-fa0fca33371e,scooter,IND-6079,21.0,diesel,6.25,True
ea6530b7-5381-4171-b8e4-94384f98085c,bike,IND-1804,18.0,none,7.39,True
32953b09-3859-40ca-b2e2-60b9aa32f6a1,bike,IND-1217,25.0,none,3.48,True
5369417d-2729-4a71-b897-a5f84509c9c0,bike,IND-6534,23.0,none,4.21,True
ae4d87c3-ca63-49ad-8bdb-814ee0369723,scooter,IND-7640,19.0,gasoline,7.31,True
c308d923-ea71-49be-8cb1-b924da1a27c5,bike,IND-2848,25.0,none,5.47,True
ae65e445-712a-4a27-977a-56c6258879ec,scooter,IND-4730,24.0,electric,7.96,True
6a6fe5fd-7657-4b1e-ab8c-a00e51c47cd3,scooter,IND-7026,24.0,electric,4.94,True
13591698-a445-472e-a7cb-3edf8069e0e2,scooter,IND-1879,24.0,gasoline,7.7,True
cae3eb87-685c-407f-8c66-dfccbe09bfd3,van,IND-1671,752.0,gasoline,7.39,True
de6e1a96-b5a4-4acc-8d40-f524763a189e,scooter,IND-5772,16.0,electric,3.33,True
00011501-c526-4756-8a0f-aa4a5fdce432,bike,IND-9443,11.0,none,3.96,True
6a90085b-0cec-4eee-85e6-066c21a7683e,bike,IND-3839,15.0,none,5.93,True
14f322ee-150c-410c-8fd0-cfd59b1f5db1,van,IND-8398,398.0,gasoline,7.52,True
39b1a3b7-c969-4abc-aa8b-583e3353d269,scooter,IND-7745,19.0,diesel,4.28,True
4012f1b7-70e7-4ff2-9201-16570afce93c,bike,IND-4149,16.0,none,2.29,True
60f1a47b-dc36-43aa-acc3-0107065d6ae1,scooter,IND-9545,10.0,gasoline,5.4,True
7243a8b7-c818-4150-97b7-dfced0ec93f2,scooter,IND-5381,13.0,diesel,6.45,True
a3b68fd9-6198-42be-9bce-9abb8180e687,scooter,IND-4684,10.0,electric,7.0,True
8cdc9a6c-02ad-4ecb-9230-2554413eea7a,bike,IND-3563,12.0,none,4.69,True
94afda2a-b545-43c3-9755-b44780e75302,bike,IND-5891,10.0,none,5.62,True
af31abe3-8f56-4ed0-9163-e72b7be4055f,scooter,IND-6157,22.0,diesel,4.16,True
124413ce-e686-48ee-a3d1-eb586159eea0,van,IND-1114,788.0,gasoline,6.86,True
1322db82-f239-4040-92aa-9a23d8d5d080,van,IND-7423,757.0,gasoline,4.23,True
77abd2c4-5a8f-4a19-9fde-a63bf5824326,van,IND-8230,312.0,diesel,5.6,True
991608fa-493d-4aec-b5c9-0d2fb3c8c63e,bike,IND-5673,10.0,none,5.58,True
f603805d-3bdf-4f83-b201-b15a68ad41d3,scooter,IND-2490,16.0,diesel,3.89,True
9d3a9fd5-982a-481a-bae8-b77e0346f8f3,scooter,IND-4980,11.0,diesel,4.05,True
0544e202-e2ce-494c-85c8-3a29325c6dd3,bike,IND-9460,18.0,none,5.4,True
12957f3d-1a41-4a34-b34c-254b32f9f1e5,van,IND-5706,759.0,diesel,2.9,True
4d8bef52-7f70-4d60-93ae-dffe011edf28,van,IND-7446,564.0,gasoline,4.48,True
b51bcf6d-af93-4b17-af37-c7b3dc6cb8d2,scooter,IND-6019,19.0,diesel,4.95,True
1c5cfbab-0764-4c22-b127-b936cf34f0b0,scooter,IND-6004,18.0,electric,7.57,True
5d173837-5966-4fd0-b666-fab7ce85c740,scooter,IND-1228,20.0,diesel,5.4,True
28e6275c-8d94-4d27-b1cf-7308607775c9,scooter,IND-8286,22.0,gasoline,7.33,True
89eb834a-3873-4829-b7d0-1951a0543d96,van,IND-5122,700.0,gasoline,4.2,True
110a69e6-6b2f-41ee-85fc-ee251d928bed,bike,IND-3538,24.0,none,7.2,True
0d3d1ada-ad05-4564-aa5a-fa36d5d58848,van,IND-9938,560.0,diesel,7.77,True
d04afbce-dcba-46e7-b940-c219762f5e58,bike,IND-3837,17.0,none,7.81,True
d7186b03-0b39-4621-bdad-06facb8bb13c,scooter,IND-6691,22.0,electric,4.98,True
299ffc7f-637c-4cdf-b58d-5043b7f70d1d,van,IND-9834,341.0,gasoline,4.26,True
1b4742e8-22e7-4052-ae4f-1aaf85a526b8,scooter,IND-7889,15.0,electric,3.42,True
252c149d-58c3-46a6-b30f-e5ba0da4a08c,bike,IND-5877,14.0,none,4.82,True
a566bafa-0029-4a06-bc18-9539090a7119,scooter,IND-2730,13.0,gasoline,7.21,True
5e6ed57e-0081-4f74-9222-b129337f3cf0,bike,IND-2924,21.0,none,4.01,True
e273ef2f-c964-4ea0-8f83-c16e835ba8f5,bike,IND-3019,25.0,none,7.12,True
f3483a54-77a8-4c20-8494-2854b08a0731,van,IND-7997,598.0,electric,3.04,True
b1608137-5359-4faf-96df-9c3a4d249097,bike,IND-1184,10.0,none,4.68,True
8a1d68f8-87a7-489b-8477-06a96a1b4f1b,bike,IND-2249,23.0,none,2.0,True
3b880a01-da64-4677-adce-6f7d51c88af3,scooter,IND-5271,20.0,electric,7.94,True
2f1a9493-47a4-4c9f-ba55-0f7d5420406e,van,IND-5599,495.0,electric,3.16,True
8ea98277-eb9d-44c3-a5be-1c4d93e5dc42,van,IND-5010,366.0,electric,4.49,True
bdb2545d-8515-4a7b-ae70-711a858aadad,bike,IND-9330,15.0,none,5.53,True
8074cf7f-e842-4693-a421-611d33b534f1,scooter,IND-6934,25.0,gasoline,3.68,True
095d2db8-0a50-4655-bf4f-928fb532cfd4,scooter,IND-4725,10.0,diesel,4.18,True
078d0d0a-df60-4a9d-996e-d1f77c8d54a1,scooter,IND-1396,11.0,gasoline,7.91,True
77301257-4ceb-42f4-85c2-6ea302af5222,bike,IND-7319,14.0,none,7.18,True
3a606fe5-a417-4f34-a67b-d81c8d018de2,bike,IND-9166,24.0,none,3.29,True
a5d93095-d242-4670-a1c1-deaa112633c4,bike,IND-6918,15.0,none,7.98,True
4f50c79c-dcf5-4580-bd6f-24c937403b10,bike,IND-3129,17.0,none,3.39,True
0d6ec0b0-371a-4cc2-b64b-147f83dd6330,bike,IND-1616,21.0,none,6.33,True
abf10b5d-79c7-4d09-9a6e-7e048781b426,van,IND-9130,554.0,electric,3.71,True
8fcd5d95-fedd-4551-9dc6-28d9ddd41e01,scooter,IND-6855,23.0,gasoline,5.35,True
a8dc3314-4bd6-4788-a5ed-52bec3898abb,bike,IND-4953,17.0,none,3.75,True
c1d904a1-66c8-4f0b-b988-631129459549,scooter,IND-2363,12.0,gasoline,3.79,True
754576cf-e795-45b4-873f-1f8f85b29989,bike,IND-4944,25.0,none,3.31,True
155b240e-6e94-44e0-8df2-ccc92a4cfea0,scooter,IND-1964,14.0,gasoline,2.17,True
6a00457c-ac5c-44e5-9612-27289c0a5f3a,bike,IND-4152,16.0,none,7.65,True
5e773eeb-e76e-4539-8b3e-549e78d550ae,van,IND-5670,369.0,electric,4.9,True
a0887dd8-25a6-441a-9159-d7979daff0ee,scooter,IND-8931,20.0,electric,5.04,True
9cd25ab6-8024-480a-a9f6-32cb6011d9dd,scooter,IND-2898,10.0,diesel,7.68,True
05f700e7-c42b-4b91-a95a-51834c82dc5f,scooter,IND-1305,23.0,diesel,4.83,True
7cdde354-d30a-4f23-b4ca-4a44d8a35598,scooter,IND-1063,17.0,electric,2.55,True
58ed8313-0602-48af-a94f-b559cc30ea1f,van,IND-6346,491.0,electric,7.71,True
8e8aeb11-b017-4db6-9e57-65fc1f0abc2c,scooter,IND-8113,24.0,diesel,5.36,True
7d0c5d91-5a2f-4410-9b08-7dbfd600d6ea,van,IND-4824,799.0,diesel,2.4,True
f9ca822a-a52f-42a4-81fa-6353e1f3ddee,scooter,IND-8148,13.0,gasoline,3.98,True
cecf9010-6c5d-4c78-a886-fadd0f0e7274,scooter,IND-3466,18.0,electric,6.47,True
428508e9-63ef-4fed-9c12-1809aaf306d7,van,IND-4271,569.0,gasoline,4.27,True
37726f1b-902f-4b51-8e2e-cf88ca1b13a5,scooter,IND-9965,11.0,electric,6.11,True
d94c87dc-7b0a-4364-bf4d-d855da33b2bd,van,IND-3160,467.0,gasoline,7.28,True
cf528a2f-19ec-41a0-9195-ead23f8aac21,van,IND-9127,656.0,electric,2.52,True
11ee1194-8a73-46f4-8faa-da180aa2755a,scooter,IND-4299,20.0,electric,5.41,True
84e01fac-3b05-4112-9a80-3a7dd80cc155,bike,IND-3789,11.0,none,3.47,True
9f2e8ba3-8c66-4c48-b541-86a37dbf609a,bike,IND-8025,19.0,none,7.84,True
e610d74b-0de5-46aa-a28a-df2359c10130,bike,IND-1674,16.0,none,4.03,True
907e14f3-34d6-4eba-b6ae-57df20359753,bike,IND-9850,11.0,none,6.02,True
